EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-141,52712-04-6,0.697,ng/g,ppb,0.000127,0.000499,,,,106
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-142,41411-61-4,,ng/g,ppb,0.000199,0.000498,U,,,107
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-144,68194-14-9,0.111,ng/g,ppb,0.000103,0.000499,,,,108
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-145,74472-40-5,,ng/g,ppb,0.000118,0.000498,U,,,109
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-146,51908-16-8,1.89,ng/g,ppb,0.000064,0.000499,,,,110
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-147/PCB-149,,2.94,ng/g,ppb,0.000207,0.000999,,,,111
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-148,74472-41-6,0.0336,ng/g,ppb,0.000101,0.000499,,,,112
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-150,68194-08-1,0.00738,ng/g,ppb,0.000121,0.000499,,,,113
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-152,68194-09-2,0.0031,ng/g,ppb,0.0001,0.000499,,,,114
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-153/PCB-168,,13.3,ng/g,ppb,0.000185,0.000998,D,,,115
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-154,60145-22-4,0.141,ng/g,ppb,0.000117,0.000499,,,,116
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-155,33979-03-2,0.0194,ng/g,ppb,0.000131,0.000499,,,,117
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-156/PCB-157,,0.468,ng/g,ppb,0.000413,0.000997,,,,118
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-158,74472-42-7,0.361,ng/g,ppb,0.000087,0.000499,,,,119
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-159,39635-35-3,0.0395,ng/g,ppb,0.000131,0.000499,,,,120
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,U,,,121
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-162,39635-34-2,0.0608,ng/g,ppb,0.000157,0.000499,,,,122
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-164,74472-45-0,0.314,ng/g,ppb,0.000127,0.000498,,,,123
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-165,74472-46-1,0.024,ng/g,ppb,0.000095,0.000499,,,,124
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-167,52663-72-6,0.219,ng/g,ppb,0.000164,0.000499,,,,125
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-169,32774-16-6,0.012,ng/g,ppb,0.00025,0.000499,,,,126
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-170,35065-30-6,1.36,ng/g,ppb,0.000168,0.000498,,,,127
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-171/PCB-173,,0.429,ng/g,ppb,0.00023,0.000997,,,,128
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-172,52663-74-8,0.276,ng/g,ppb,0.000098,0.000499,,,,129
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-174,38411-25-5,1.12,ng/g,ppb,0.000165,0.000499,,,,130
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-175,40186-70-7,0.123,ng/g,ppb,0.000164,0.000499,,,,131
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-176,52663-65-7,0.0925,ng/g,ppb,0.00012,0.000499,,,,132
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-177,52663-70-4,0.958,ng/g,ppb,0.000099,0.000498,,,,133
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-178,52663-67-9,0.881,ng/g,ppb,0.000139,0.000499,,,,134
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-179,52663-64-6,0.66,ng/g,ppb,0.000135,0.000499,,,,135
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-180/PCB-193,,4.86,ng/g,ppb,0.000213,0.000999,D,,,136
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-181,74472-47-2,0.0152,ng/g,ppb,0.000102,0.000499,,,,137
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-182,60145-23-5,0.0303,ng/g,ppb,0.000129,0.000499,,,,138
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-183/PCB-185,,1.27,ng/g,ppb,0.000191,0.000997,,,,139
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-184,74472-48-3,0.0413,ng/g,ppb,0.000147,0.000499,,,,140
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-186,74472-49-4,,ng/g,ppb,0.00012,0.000498,U,,,141
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-187,52663-68-0,5.13,ng/g,ppb,0.000171,0.000499,D,,,142
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-188,74487-85-7,0.0203,ng/g,ppb,0.000084,0.000499,,,,143
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-189,39635-31-9,0.0519,ng/g,ppb,0.000188,0.000499,,,,144
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-190,41411-64-7,0.309,ng/g,ppb,0.000113,0.000499,,,,145
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-191,74472-50-7,0.0534,ng/g,ppb,0.00012,0.000499,,,,146
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-192,74472-51-8,0.000868,ng/g,ppb,0.000165,0.000499,,,,147
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-194,35694-08-7,0.675,ng/g,ppb,0.000118,0.000499,,,,148
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-195,52663-78-2,0.234,ng/g,ppb,0.000154,0.000499,,,,149
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-196,42740-50-1,0.434,ng/g,ppb,0.000139,0.000499,,,,150
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-197,33091-17-7,0.0529,ng/g,ppb,0.000184,0.000499,,,,151
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-198/PCB-199,,1.06,ng/g,ppb,0.000235,0.000998,,,,152
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-200,52663-73-7,0.028,ng/g,ppb,0.000285,0.000499,,,,153
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-201,40186-71-8,0.139,ng/g,ppb,0.000103,0.000499,,,,154
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-202,2136-99-4,0.317,ng/g,ppb,0.000138,0.000499,,,,155
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-203,52663-76-0,0.684,ng/g,ppb,0.000124,0.000498,,,,156
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-204,74472-52-9,0.00533,ng/g,ppb,0.000103,0.000499,,,,157
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-205,74472-53-0,0.0313,ng/g,ppb,0.00014,0.000499,,,,158
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-206,40186-72-9,0.228,ng/g,ppb,0.000131,0.000499,,,,159
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-207,52663-79-3,0.0518,ng/g,ppb,0.000078,0.000499,,,,160
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-208,52663-77-1,0.0876,ng/g,ppb,0.000085,0.000499,,,,161
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,PCB-209,2051-24-3,0.0631,ng/g,ppb,0.000126,0.000499,,,,162
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.5,Total PCBs,,69.86,ng/g,ppb,,,,,,163
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-1,2051-60-7,,ng/g,ppb,0.000059,0.000498,U,,,1
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-2,2051-61-8,,ng/g,ppb,0.000091,0.000498,U,,,2
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-3,2051-62-9,,ng/g,ppb,0.000098,0.000498,U,,,3
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-4,13029-08-8,,ng/g,ppb,0.000101,0.0005,U,,,4
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-5,16605-91-7,,ng/g,ppb,0.000068,0.000498,U,,,5
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-6,25569-80-6,,ng/g,ppb,0.000111,0.0005,U,,,6
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-7,33284-50-3,,ng/g,ppb,0.000086,0.000498,U,,,7
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-8,34883-43-7,0.00214,ng/g,ppb,0.000098,0.0005,,,,8
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-9,34883-39-1,,ng/g,ppb,0.000101,0.000498,U,,,9
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-10,33146-45-1,,ng/g,ppb,0.00008,0.000498,U,,,10
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-11,2050-67-1,,ng/g,ppb,0.000331,0.000499,B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",11
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-12/PCB-13,,,ng/g,ppb,0.000198,0.000996,U,,,12
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-14,34883-41-5,,ng/g,ppb,0.000094,0.000498,U,,,13
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-15,2050-68-2,,ng/g,ppb,0.000132,0.000499,U,,,14
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-16,38444-78-9,0.00755,ng/g,ppb,0.000166,0.000499,,,,15
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-17,37680-66-3,0.00981,ng/g,ppb,0.000072,0.000499,,,,16
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-18/PCB-30,,0.0325,ng/g,ppb,0.000167,0.000997,,,,17
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-19,38444-73-4,0.00286,ng/g,ppb,0.000145,0.000499,,,,18
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-20/PCB-28,,0.129,ng/g,ppb,0.000227,0.000997,,,,19
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-21/PCB-33,,0.00336,ng/g,ppb,0.000202,0.000997,,,,20
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-22,38444-85-8,0.0227,ng/g,ppb,0.000109,0.000499,,,,21
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-23,55720-44-0,,ng/g,ppb,0.000101,0.000498,U,,,22
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-24,55702-45-9,0.000605,ng/g,ppb,0.000128,0.000498,,,,23
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-25,55712-37-3,0.00535,ng/g,ppb,0.000086,0.000499,,,,24
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-26/PCB-29,,0.0111,ng/g,ppb,0.000198,0.000997,,,,25
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-27,38444-76-7,0.00199,ng/g,ppb,0.000093,0.000499,,,,26
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-31,16606-02-3,0.0743,ng/g,ppb,0.000142,0.000499,,,,27
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-32,38444-77-8,0.00406,ng/g,ppb,0.000076,0.000499,,,,28
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-34,37680-68-5,,ng/g,ppb,0.000115,0.000498,U,,,29
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-35,37680-69-6,,ng/g,ppb,0.000156,0.000498,U,,,30
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-36,38444-87-0,,ng/g,ppb,0.000109,0.000499,U,,,31
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-37,38444-90-5,0.00329,ng/g,ppb,0.000166,0.000499,,,,32
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-38,53555-66-1,,ng/g,ppb,0.00013,0.000498,U,,,33
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-39,38444-88-1,0.000974,ng/g,ppb,0.000166,0.000499,,,,34
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-40/PCB-41/PCB-71,,0.0226,ng/g,ppb,0.000434,0.0015,,,,35
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-42,36559-22-5,0.0261,ng/g,ppb,0.000163,0.000499,,,,36
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-43,70362-46-8,0.00455,ng/g,ppb,0.000153,0.000499,,,,37
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-44/PCB-47/PCB-65,,0.225,ng/g,ppb,0.000338,0.0015,B,"B, RNAF","Blank Contamination, Result is Not Affected",38
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-45/PCB-51,,0.0186,ng/g,ppb,0.00026,0.000997,,,,39
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-46,41464-47-5,0.00468,ng/g,ppb,0.00015,0.000499,,,,40
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-48,70362-47-9,0.0221,ng/g,ppb,0.000117,0.000499,,,,41
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-49/PCB-69,,0.133,ng/g,ppb,0.000284,0.000997,,,,42
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-50/PCB-53,,0.0175,ng/g,ppb,0.000175,0.000997,,,,43
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-52,35693-99-3,0.283,ng/g,ppb,0.000113,0.000499,,,,44
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-54,15968-05-5,,ng/g,ppb,0.0001,0.000498,U,,,45
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-55,74338-24-2,0.00259,ng/g,ppb,0.000116,0.000499,,,,46
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-56,41464-43-1,,ng/g,ppb,0.000133,0.000499,U,,,47
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-57,70424-67-8,0.00183,ng/g,ppb,0.000143,0.000499,,,,48
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-58,41464-49-7,0.00128,ng/g,ppb,0.000111,0.000499,,,,49
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-59/PCB-62/PCB-75,,0.0198,ng/g,ppb,0.000339,0.0015,,,,50
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-60,33025-41-1,0.0851,ng/g,ppb,0.000105,0.000499,,,,51
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-61/PCB-70/PCB-74/PCB-76,,0.552,ng/g,ppb,0.000433,0.00199,,,,52
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-63,74472-34-7,0.0235,ng/g,ppb,0.000101,0.000499,,,,53
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-64,52663-58-8,0.0934,ng/g,ppb,0.000159,0.000499,,,,54
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-66,32598-10-0,0.37,ng/g,ppb,0.000173,0.000499,,,,55
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-67,73575-53-8,0.00582,ng/g,ppb,0.000109,0.000499,,,,56
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-68,73575-52-7,0.00737,ng/g,ppb,0.000182,0.000499,,,,57
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-72,41464-42-0,0.0091,ng/g,ppb,0.000097,0.000499,,,,58
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-73,74338-23-1,0.000973,ng/g,ppb,0.000112,0.000498,,,,59
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-77,32598-13-3,0.0107,ng/g,ppb,0.00026,0.000499,,,,60
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-78,70362-49-1,,ng/g,ppb,0.000189,0.000498,U,,,61
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-79,41464-48-6,0.0057,ng/g,ppb,0.00015,0.000498,,,,62
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-81,70362-50-4,0.00122,ng/g,ppb,0.000201,0.000499,,,,64
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-82,52663-62-4,0.0209,ng/g,ppb,0.00016,0.000499,,,,65
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-83/PCB-99,,1.03,ng/g,ppb,0.000211,0.000997,,,,66
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-84,52663-60-2,0.0526,ng/g,ppb,0.000155,0.000499,,,,67
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-85/PCB-116/PCB-117,,0.394,ng/g,ppb,0.00035,0.0015,,,,68
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,0.376,ng/g,ppb,0.000589,0.00299,,,,69
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-88/PCB-91,,0.0629,ng/g,ppb,0.00024,0.000997,,,,70
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-89,73575-57-2,,ng/g,ppb,0.000103,0.000499,U,,,71
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-90/PCB-101/PCB-113,,0.804,ng/g,ppb,0.000304,0.0015,,,,72
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-92,52663-61-3,0.206,ng/g,ppb,0.000108,0.000499,,,,73
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-93/PCB-98/PCB-100/PCB-102,,0.0241,ng/g,ppb,0.000442,0.00199,,,,74
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-94,73575-55-0,0.00314,ng/g,ppb,0.000143,0.000499,,,,75
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-95,38379-99-6,0.339,ng/g,ppb,0.000117,0.000499,,,,76
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-96,73575-54-9,0.00177,ng/g,ppb,0.000122,0.000499,,,,77
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-103,60145-21-3,0.00727,ng/g,ppb,0.000113,0.000499,,,,78
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-104,56558-16-8,,ng/g,ppb,0.000097,0.000498,U,,,79
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-105,32598-14-4,0.599,ng/g,ppb,0.000186,0.000499,,,,80
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,U,,,81
