EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Abbreviation,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comment
5,MI,Lake Michigan,NCCAGL10-1072,560241,560241.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.585,mg/g,0.100,0.200,,LSRM,"SRM 65.3% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1073,560246,560246.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.625,mg/g,0.100,0.200,,RPDX,One result in the pair was a non-detect and one was a detect.
5,MI,Lake Michigan,NCCAGL10-1073,560246,560246.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,3.190,mg/g,0.100,0.200,,RPDX,RPD high (37%).
5,MI,Lake Michigan,NCCAGL10-1073,560246,560246.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.676,mg/g,0.100,0.200,,RPDX,One result in the pair was a non-detect and one was a detect.
5,MI,Lake Michigan,NCCAGL10-1073,560246,560246.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.430,mg/g,0.100,0.200,,RPDX,RPD high (54%).
5,MI,Lake Michigan,NCCAGL10-1073,560246,560246.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.261,mg/g,0.100,0.200,,LSRM,"SRM 65.3% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1074,560086,560086.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,alpha-Linolenic acid,ALA,463-40-1,0.257,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1074,560086,560086.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.180,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1074,560086,560086.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.856,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1074,560086,560086.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.565,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1074,560086,560086.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.103,mg/g,0.100,0.200,J,,
5,MI,Lake Michigan,NCCAGL10-1077,560015,560015.1,Sander vitreus,Walleye,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,0.339,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1077,560015,560015.1,Sander vitreus,Walleye,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.240,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
5,MI,Lake Michigan,NCCAGL10-1077,560015,560015.1,Sander vitreus,Walleye,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.431,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1077,560015,560015.1,Sander vitreus,Walleye,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.735,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1077,560015,560015.1,Sander vitreus,Walleye,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1078,560240,560240.1,Sander vitreus,Walleye,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,0.212,mg/g,0.100,0.200,,,
5,MI,Lake Michigan,NCCAGL10-1078,560240,560240.1,Sander vitreus,Walleye,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.500,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Michigan,NCCAGL10-1078,560240,560240.1,Sander vitreus,Walleye,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.222,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Michigan,NCCAGL10-1078,560240,560240.1,Sander vitreus,Walleye,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.538,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Michigan,NCCAGL10-1078,560240,560240.1,Sander vitreus,Walleye,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,,
5,MI,Lake Michigan,NCCAGL10-1083,560151,560151.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.992,mg/g,0.100,0.200,,RPDX,RPD high (45%).
5,MI,Lake Michigan,NCCAGL10-1083,560151,560151.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.200,mg/g,0.100,0.200,,RPDX,RPD high (24%).
5,MI,Lake Michigan,NCCAGL10-1083,560151,560151.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.401,mg/g,0.100,0.200,,RPDX,RPD high (59%).
5,MI,Lake Michigan,NCCAGL10-1083,560151,560151.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.759,mg/g,0.100,0.200,,RPDX,RPD high (47%).
5,MI,Lake Michigan,NCCAGL10-1083,560151,560151.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.161,mg/g,0.100,0.200,J,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1084,560244,560244.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.980,mg/g,0.100,0.200,,RPDX,One result in the pair was a non-detect and one was a detect.
5,MI,Lake Michigan,NCCAGL10-1084,560244,560244.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,6.040,mg/g,0.100,0.200,,RPDX,RPD high (37%).
5,MI,Lake Michigan,NCCAGL10-1084,560244,560244.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.260,mg/g,0.100,0.200,,RPDX,One result in the pair was a non-detect and one was a detect.
5,MI,Lake Michigan,NCCAGL10-1084,560244,560244.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,2.520,mg/g,0.100,0.200,,RPDX,RPD high (54%).
5,MI,Lake Michigan,NCCAGL10-1084,560244,560244.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.397,mg/g,0.100,0.200,,LSRM,"SRM 65.3% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1085,560157,560157.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.840,mg/g,0.100,0.200,,RPDX,RPD high (45%).
5,MI,Lake Michigan,NCCAGL10-1085,560157,560157.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.210,mg/g,0.100,0.200,,RPDX,RPD high (24%).
5,MI,Lake Michigan,NCCAGL10-1085,560157,560157.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.436,mg/g,0.100,0.200,,RPDX,RPD high (59%).
5,MI,Lake Michigan,NCCAGL10-1085,560157,560157.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.648,mg/g,0.100,0.200,,RPDX,RPD high (47%).
5,MI,Lake Michigan,NCCAGL10-1085,560157,560157.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.136,mg/g,0.100,0.200,J,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Michigan,NCCAGL10-1090,560152,560152.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.501,mg/g,0.100,0.200,,RPDX,RPD high (45%).
5,MI,Lake Michigan,NCCAGL10-1090,560152,560152.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.650,mg/g,0.100,0.200,,RPDX,RPD high (24%).
5,MI,Lake Michigan,NCCAGL10-1090,560152,560152.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.271,mg/g,0.100,0.200,,RPDX,RPD high (59%).
5,MI,Lake Michigan,NCCAGL10-1090,560152,560152.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.397,mg/g,0.100,0.200,,RPDX,RPD high (47%).
5,MI,Lake Michigan,NCCAGL10-1090,560152,560152.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1003,560013,560013.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,alpha-Linolenic acid,ALA,463-40-1,0.290,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1003,560013,560013.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosahexaenoic acid,DHA,6217-54-5,1.950,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
5,MI,Lake Superior,NCCAGL10-1003,560013,560013.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosapentaenoic acid,DPA,24880-45-3,0.552,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1003,560013,560013.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosapentaenoic acid,EPA,10417-94-4,1.420,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1003,560013,560013.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1006,560045,560045.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.870,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1006,560045,560045.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,5.130,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1006,560045,560045.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.210,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1006,560045,560045.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,2.020,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1006,560045,560045.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.342,mg/g,0.100,0.200,,LSRM,"SRM 69.2% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1007,560226,560226.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.260,mg/g,0.100,0.200,,RPDX,RPD high (55%)
5,MI,Lake Superior,NCCAGL10-1007,560226,560226.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,9.510,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1007,560226,560226.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,3.730,mg/g,0.100,0.200,,RPDX,RPD high (42%)
5,MI,Lake Superior,NCCAGL10-1007,560226,560226.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.730,mg/g,0.100,0.200,,RPDX,RPD high (31%)
5,MI,Lake Superior,NCCAGL10-1007,560226,560226.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.945,mg/g,0.100,0.200,,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1008,560065,560065.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.793,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1008,560065,560065.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,3.920,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1008,560065,560065.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.450,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1008,560065,560065.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,2.020,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1008,560065,560065.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.284,mg/g,0.100,0.200,,LSRM,"SRM 69.2% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.815,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,4.670,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.240,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.830,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.311,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.380,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,5.970,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,2.040,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.070,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.392,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.942,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,4.210,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.340,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.550,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.344,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,alpha-Linolenic acid,ALA,463-40-1,,mg/g,0.100,0.200,U,,
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosahexaenoic acid,DHA,6217-54-5,1.170,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosapentaenoic acid,DPA,24880-45-3,0.135,mg/g,0.100,0.200,J,,
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosapentaenoic acid,EPA,10417-94-4,0.446,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.180,mg/g,0.100,0.200,J,,
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.370,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.318,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.430,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.851,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,3.780,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.967,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.830,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.218,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.170,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,7.740,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,2.520,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,4.030,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.649,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.390,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,8.950,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,3.430,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,4.400,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.789,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.440,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,10.600,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,3.520,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,5.280,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.840,mg/g,0.100,0.200,,LSRM,"SRM 69.2% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1025,560215,560215.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.140,mg/g,0.100,0.200,,RPDX,RPD high (55%)
5,MI,Lake Superior,NCCAGL10-1025,560215,560215.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,7.010,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1025,560215,560215.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,2.050,mg/g,0.100,0.200,,RPDX,RPD high (42%)
5,MI,Lake Superior,NCCAGL10-1025,560215,560215.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.890,mg/g,0.100,0.200,,RPDX,RPD high (31%)
5,MI,Lake Superior,NCCAGL10-1025,560215,560215.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.551,mg/g,0.100,0.200,,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1026,560214,560214.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.990,mg/g,0.100,0.200,,RPDX,RPD high (55%)
5,MI,Lake Superior,NCCAGL10-1026,560214,560214.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,9.030,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1026,560214,560214.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,3.310,mg/g,0.100,0.200,,RPDX,RPD high (42%)
5,MI,Lake Superior,NCCAGL10-1026,560214,560214.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,4.000,mg/g,0.100,0.200,,RPDX,RPD high (31%)
5,MI,Lake Superior,NCCAGL10-1026,560214,560214.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.709,mg/g,0.100,0.200,,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1030,560179,560179.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.880,mg/g,0.100,0.200,,RPDX,RPD high (55%)
5,MI,Lake Superior,NCCAGL10-1030,560179,560179.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,9.130,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1030,560179,560179.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,2.740,mg/g,0.100,0.200,,RPDX,RPD high (42%)
5,MI,Lake Superior,NCCAGL10-1030,560179,560179.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,4.630,mg/g,0.100,0.200,,RPDX,RPD high (31%)
